Ambient Temperature(C): 26.1
Ambient Pressure(in Hg): 30.06
30.06
Time(s)	T1(Deg C)	T2(Deg C)	P1(PSI)	P2(PSI)	Mass Flowrate(g/min)
603.00	26.50	27.50	23.80	23.50	0.00
603.10	26.70	27.40	23.60	23.30	0.00
603.20	26.70	27.40	23.90	23.50	0.00
603.30	26.50	27.60	23.90	23.50	0.00
603.40	26.70	27.40	23.60	23.90	0.00
603.50	26.60	27.50	23.60	23.10	0.00
603.60	26.60	27.50	23.30	24.10	0.00
603.70	26.70	27.50	23.90	23.30	0.00
603.80	26.50	27.50	23.80	23.80	0.00
603.90	26.50	27.50	23.60	23.80	0.00
604.00	26.20	27.50	23.80	23.90	0.00
604.10	26.70	27.40	23.40	23.50	0.00
604.20	26.70	27.40	23.40	23.50	0.00
604.30	26.50	27.50	23.40	23.30	0.00
604.40	26.30	27.50	23.30	23.60	0.00
604.50	26.30	27.50	23.90	23.60	0.00
604.60	26.70	27.50	23.40	23.80	0.00
604.70	26.80	27.60	23.80	23.60	0.00
604.80	26.80	27.60	23.90	23.60	0.00
604.90	26.80	27.50	23.80	23.60	0.00
605.00	26.60	27.60	23.40	23.90	0.00
605.10	26.60	27.60	23.40	23.90	0.00
605.20	26.90	27.50	23.40	23.30	0.00
605.30	26.40	27.40	23.40	23.80	0.00
605.40	26.40	27.40	23.40	23.30	0.00
605.50	26.70	27.40	23.90	23.80	0.00
605.60	26.40	27.40	23.80	23.60	0.00
605.70	26.40	27.40	23.10	23.90	0.00
605.80	26.50	27.50	23.60	23.60	0.00
605.90	26.50	27.50	24.10	23.30	0.00
606.00	26.80	27.50	23.60	23.80	0.00
606.10	26.70	27.60	23.40	23.10	0.00
606.20	26.70	27.60	23.80	23.30	0.00
606.30	26.50	27.50	23.60	23.60	0.00
606.40	26.50	27.50	23.30	24.10	0.00
606.50	26.50	27.50	23.60	23.60	0.00
606.60	26.70	27.40	23.60	23.80	0.00
606.70	26.70	27.40	23.90	23.80	0.00
606.80	26.40	27.50	23.90	23.80	0.00
606.90	26.40	27.50	21.90	23.90	0.00
607.00	26.60	27.40	23.80	23.80	0.00
607.10	26.60	27.40	23.60	23.50	0.00
607.20	26.70	27.50	23.40	23.50	0.00
607.30	26.30	27.40	23.40	23.80	0.00
607.40	26.30	27.40	23.40	23.60	0.00
607.50	26.50	27.40	23.80	23.10	0.00
607.60	26.40	27.50	23.40	23.80	0.00
607.70	26.40	27.50	23.40	23.80	0.00
607.80	26.70	27.40	23.40	23.80	0.00
607.90	26.70	27.40	23.60	23.60	0.00
608.00	26.60	27.40	23.80	23.60	0.00
608.10	26.50	27.40	23.10	23.50	0.00
608.20	26.50	27.40	23.30	23.50	0.00
608.30	26.80	27.50	23.80	23.90	0.00
608.40	26.60	27.40	23.40	23.60	0.00
608.50	26.60	27.40	23.40	23.80	0.00
608.60	26.70	27.50	23.40	23.80	0.00
608.70	26.30	27.50	23.80	23.30	0.00
608.80	26.70	27.50	23.30	23.60	0.00
608.90	26.70	27.50	23.40	23.80	0.00
609.00	26.40	27.40	23.60	23.80	0.00
609.10	26.60	27.50	24.10	23.30	0.00
609.20	26.60	27.50	23.60	23.50	0.00
609.30	26.60	27.40	23.40	23.10	0.00
609.40	26.60	27.40	23.60	24.10	0.00
609.50	26.60	27.40	23.60	24.10	0.00
609.60	26.70	27.50	23.30	23.80	0.00
609.70	26.60	27.60	23.40	23.60	0.00
609.80	26.60	27.60	23.60	23.80	0.00
609.90	26.60	27.40	23.80	23.50	0.00
610.00	26.60	27.40	23.30	23.60	0.00
610.10	26.50	27.40	23.40	23.50	0.00
610.20	26.60	27.40	23.30	23.60	0.00
610.30	26.70	27.40	23.40	23.60	0.00
610.40	26.70	27.40	23.30	23.80	0.00
610.50	26.70	27.50	23.80	23.90	0.00
610.60	26.90	27.60	24.20	23.60	0.00
610.70	26.90	27.60	23.30	23.10	0.00
610.80	26.70	27.50	23.30	23.60	0.00
610.90	26.70	27.50	23.30	23.50	0.00
611.00	26.70	27.50	23.80	24.10	0.00
611.10	26.80	27.60	24.10	23.60	0.00
611.20	26.30	27.40	24.10	23.60	0.00
611.30	26.30	27.40	23.60	23.80	0.00
611.40	26.40	27.30	23.40	23.10	0.00
611.50	26.40	27.30	23.60	23.80	0.00
611.60	26.80	27.50	23.90	23.90	0.00
611.70	26.50	27.50	23.80	23.90	0.00
611.80	26.50	27.50	23.90	23.60	0.00
611.90	26.80	27.50	23.60	23.60	0.00
612.00	26.80	27.50	23.80	23.80	0.00
612.10	26.50	27.40	23.80	23.80	0.00
612.20	26.60	27.40	23.40	23.50	0.00
612.30	26.70	27.50	23.80	23.60	0.00
612.40	26.70	27.50	23.80	23.50	0.00
612.50	26.60	27.60	24.20	23.60	0.00
612.60	26.50	27.40	23.60	23.60	0.00
612.70	26.50	27.40	23.40	23.50	0.00
612.80	26.60	27.40	24.20	23.10	0.00
612.90	26.70	27.60	23.60	24.10	0.00
613.00	26.70	27.60	23.60	24.10	0.00
613.10	26.70	27.50	23.60	23.80	0.00
613.20	26.50	27.30	23.90	23.30	0.00
613.30	26.50	27.30	23.10	23.50	0.00
613.40	26.40	27.40	23.40	23.90	0.00
613.50	26.60	27.50	23.80	23.50	0.00
613.60	26.60	27.50	23.40	23.30	0.00
613.70	26.40	27.50	23.40	23.60	0.00
613.80	26.60	27.30	23.30	23.80	0.00
613.90	26.60	27.30	23.30	23.80	0.00
614.00	26.40	27.40	23.40	23.30	0.00
614.10	26.50	27.40	23.80	23.60	0.00
614.20	26.50	27.40	23.60	23.50	0.00
614.30	26.30	27.30	23.60	23.80	0.00
614.40	26.40	27.50	23.90	23.80	0.00
614.50	26.40	27.50	23.60	23.50	0.00
614.60	26.90	27.50	23.60	23.50	0.00
614.70	26.30	27.40	23.90	23.80	0.00
614.80	26.30	27.40	23.90	23.80	0.00
614.90	26.40	27.50	23.40	23.30	0.00
615.00	26.80	27.50	23.40	24.20	0.00
615.10	26.80	27.50	23.80	24.10	0.00
615.20	26.60	27.40	23.40	23.30	0.00
615.30	26.60	27.30	23.40	23.80	0.00
615.40	26.60	27.30	23.30	23.90	0.00
615.50	26.40	27.50	23.30	24.20	0.00
615.60	26.80	27.30	24.50	23.30	0.00
615.70	26.80	27.30	24.50	23.30	0.00
615.80	26.40	27.50	23.60	23.80	0.00
615.90	26.40	27.40	23.30	23.50	0.00
616.00	26.40	27.40	23.80	23.90	0.00
616.10	26.40	27.40	24.20	23.90	0.00
616.20	26.50	27.50	23.40	23.30	0.00
616.30	26.50	27.50	23.60	23.60	0.00
616.40	26.70	27.30	23.10	23.80	0.00
616.50	26.50	27.40	23.40	23.80	0.00
616.60	26.50	27.40	23.40	23.80	0.00
616.70	26.80	27.40	23.60	24.10	0.00
616.80	26.50	27.50	23.40	23.50	0.00
616.90	26.50	27.50	23.30	23.80	0.00
617.00	26.60	27.30	23.40	24.10	0.00
617.10	26.80	27.40	23.40	23.90	0.00
617.20	26.80	27.40	23.10	23.50	0.00
617.30	26.70	27.50	23.60	23.60	0.00
617.40	26.80	27.50	23.80	23.50	0.00
617.50	26.80	27.50	23.80	23.50	0.00
617.60	26.40	27.40	23.60	23.60	0.00
617.70	26.70	27.40	23.60	23.90	0.00
617.80	26.70	27.40	23.30	23.60	0.00
617.90	26.60	27.60	23.60	24.10	0.00
618.00	26.70	27.30	23.30	23.90	0.00
618.10	26.70	27.30	23.80	24.10	0.00
618.20	26.70	27.40	23.40	23.60	0.00
618.30	26.60	27.40	23.60	23.80	0.00
618.40	26.60	27.40	23.60	23.80	0.00
618.50	26.70	27.40	23.30	23.60	0.00
618.60	26.30	27.40	24.10	23.10	0.00
618.70	26.30	27.40	24.10	23.10	0.00
618.80	26.70	27.40	23.10	23.80	0.00
618.90	26.70	27.40	23.30	23.80	0.00
619.00	26.90	27.60	23.40	23.50	0.00
619.10	26.70	27.40	23.30	23.60	0.00
619.20	26.70	27.40	23.90	23.60	0.00
619.30	26.40	27.40	23.90	23.60	0.00
619.40	26.40	27.40	23.60	23.90	0.00
619.50	26.90	27.50	23.60	23.10	0.00
619.60	26.70	27.60	23.40	23.60	0.00
619.70	26.70	27.60	23.40	23.90	0.00
619.80	26.70	27.40	23.10	23.60	0.00
619.90	26.60	27.40	23.40	23.60	0.00
620.00	26.60	27.40	23.60	24.50	0.00
620.10	26.70	27.40	23.80	23.90	0.00
620.20	26.40	27.40	23.30	23.50	0.00
620.30	26.40	27.40	23.60	23.80	0.00
620.40	26.80	27.40	23.80	22.20	0.00
620.50	26.50	27.40	24.40	23.50	0.00
620.60	26.50	27.40	23.90	23.80	0.00
620.70	26.40	27.40	23.40	23.80	0.00
620.80	26.40	27.50	23.40	23.30	0.00
620.90	26.40	27.50	23.90	23.30	0.00
621.00	26.40	27.40	23.40	23.60	0.00
621.10	26.70	27.50	23.80	23.30	0.00
621.20	26.70	27.50	23.60	21.80	0.00
621.30	26.30	27.30	23.30	23.00	0.00
621.40	26.50	27.40	23.80	23.50	0.00
621.50	26.50	27.40	23.60	23.80	0.00
621.60	26.60	27.40	23.30	23.60	0.00
621.70	26.50	27.50	24.70	23.30	0.00
621.80	26.50	27.50	23.30	23.90	0.00
621.90	26.60	27.40	23.30	23.90	0.00
622.00	26.30	27.40	23.80	23.60	0.00
622.10	26.30	27.40	23.90	23.60	0.00
622.20	26.50	27.50	23.80	23.60	0.00
622.30	26.50	27.40	23.40	23.10	0.00
622.40	26.50	27.50	23.80	23.60	0.00
622.50	26.50	27.50	23.90	23.60	0.00
622.60	26.70	27.30	23.30	23.60	0.00
622.70	26.70	27.30	23.80	24.10	0.00
622.80	26.30	27.30	23.80	24.10	0.00
622.90	26.50	27.50	23.80	23.10	0.00
623.00	26.50	27.50	23.10	23.80	0.00
623.10	26.50	27.40	23.40	23.50	0.00
623.20	26.70	27.40	23.60	23.30	0.00
623.30	26.70	27.40	23.30	23.60	0.00
623.40	26.30	27.30	23.60	23.60	0.00
623.50	26.30	27.30	23.80	23.60	0.00
623.60	26.30	27.40	23.40	23.30	0.00
623.70	26.40	27.40	24.50	23.50	0.00
623.80	26.40	27.40	23.40	23.60	0.00
623.90	26.40	27.40	23.30	23.90	0.00
624.00	26.80	27.50	23.40	23.50	0.00
624.10	26.40	27.40	21.80	23.90	0.00
624.20	26.40	27.40	23.30	23.60	0.00
624.30	26.70	27.30	23.60	23.80	0.00
624.40	26.70	27.30	23.40	23.50	0.00
624.50	26.60	27.40	23.30	23.50	0.00
624.60	26.70	27.30	23.80	23.60	0.00
624.70	26.70	27.30	23.80	23.80	0.00
624.80	26.50	27.40	23.40	23.60	0.00
624.90	26.40	27.50	23.80	23.80	0.00
625.00	26.40	27.50	23.60	23.80	0.00
625.10	26.60	27.30	24.20	23.50	0.00
625.20	26.50	27.30	23.40	23.90	0.00
625.30	26.50	27.30	23.40	23.50	0.00
625.40	26.70	27.40	23.60	23.50	0.00
625.50	26.70	27.40	23.60	23.50	0.00
625.60	26.70	27.40	24.10	23.50	0.00
625.70	26.60	27.30	23.60	23.60	0.00
625.80	26.80	27.40	23.30	23.60	0.00
625.90	26.80	27.40	23.30	23.30	0.00
626.00	26.40	27.40	23.60	23.50	0.00
626.10	26.70	27.40	23.60	23.60	0.00
626.20	26.70	27.40	22.80	23.60	0.00
626.30	26.60	27.40	23.60	23.50	0.00
626.40	26.40	27.40	23.60	23.50	0.00
626.50	26.40	27.40	23.40	23.80	0.00
626.60	26.40	27.50	23.40	23.30	0.00
626.70	26.80	27.40	23.60	23.60	0.00
626.80	26.80	27.40	23.30	23.50	0.00
626.90	26.60	27.30	23.80	23.80	0.00
627.00	26.60	27.40	23.30	23.80	0.00
627.10	26.60	27.40	23.60	23.30	0.00
627.20	26.30	27.30	23.90	23.30	0.00
627.30	26.80	27.30	23.90	23.30	0.00
627.40	26.80	27.30	23.30	23.60	0.00
627.50	26.40	27.30	23.90	23.60	0.00
627.60	26.60	27.30	23.40	23.60	0.00
627.70	26.60	27.30	23.30	23.80	0.00
627.80	26.80	27.40	23.80	24.20	0.00
627.90	26.30	27.30	23.40	23.80	0.00
628.00	26.30	27.30	23.90	23.80	0.00
628.10	26.70	27.40	23.60	23.60	0.00
628.20	26.80	27.40	23.60	23.60	0.00
628.30	26.80	27.40	23.40	23.60	0.00
628.40	26.50	27.30	23.90	23.60	0.00
628.50	26.50	27.30	23.10	23.30	0.00
628.60	26.40	27.30	23.40	23.90	0.00
628.70	26.70	27.40	24.20	23.60	0.00
628.80	26.70	27.40	23.30	23.80	0.00
628.90	26.80	27.50	23.90	23.10	0.00
629.00	26.60	27.30	23.90	23.50	0.00
629.10	26.60	27.30	23.90	23.50	0.00
629.20	26.70	27.30	23.30	23.90	0.00
629.30	26.50	27.40	23.30	23.60	0.00
629.40	26.50	27.40	23.60	23.10	0.00
629.50	26.60	27.40	23.90	23.90	0.00
629.60	26.60	27.40	23.10	23.10	0.00
629.70	26.60	27.40	23.90	23.60	0.00
629.80	26.60	27.40	23.80	23.50	0.00
629.90	26.40	27.40	23.60	23.80	0.00
630.00	26.40	27.40	23.60	23.80	0.00
630.10	26.80	27.40	23.60	23.60	0.00
630.20	26.40	27.40	23.80	23.80	0.00
630.30	26.40	27.40	23.80	23.80	0.00
630.40	26.30	27.30	24.10	23.60	0.00
630.50	26.40	27.30	23.80	23.50	0.00
630.60	26.40	27.30	23.60	23.80	0.00
630.70	26.40	27.30	23.60	23.30	0.00
630.80	26.90	27.30	23.60	23.90	0.00
630.90	26.90	27.30	23.90	23.80	0.00
631.00	26.40	27.30	23.60	23.60	0.00
631.10	26.70	27.20	23.30	23.30	0.00
631.20	26.70	27.40	23.40	23.80	0.00
631.30	26.70	27.40	23.90	23.50	0.00
631.40	26.50	27.30	23.40	23.00	0.00
631.50	26.70	27.30	22.80	23.90	0.00
631.60	26.70	27.30	23.40	23.90	0.00
631.70	26.80	27.40	23.10	23.30	0.00
631.80	26.40	27.30	23.30	23.50	0.00
631.90	26.40	27.30	23.80	23.50	0.00
632.00	26.70	27.30	23.00	23.30	0.00
632.10	26.70	27.40	23.80	23.90	0.00
632.20	26.70	27.40	23.80	24.20	0.00
632.30	26.70	27.30	23.30	23.50	0.00
632.40	26.50	27.30	23.40	23.60	0.00
632.50	26.70	27.40	23.30	23.80	0.00
632.60	26.70	27.40	23.80	23.50	0.00
632.70	26.60	27.30	23.80	23.80	0.00
632.80	26.60	27.30	23.60	24.10	0.00
632.90	26.50	27.30	23.80	23.60	0.00
633.00	26.40	27.20	24.10	23.10	0.00
633.10	26.40	27.20	23.40	23.60	0.00
633.20	26.40	27.20	23.80	23.60	0.00
633.30	26.60	27.30	23.30	23.80	0.00
633.40	26.60	27.30	23.40	23.60	0.00
633.50	26.30	27.30	23.40	23.60	0.00
633.60	26.40	27.30	23.30	23.90	0.00
633.70	26.40	27.30	23.30	23.60	0.00
633.80	26.30	27.30	23.60	23.30	0.00
633.90	26.80	27.40	23.60	23.60	0.00
634.00	26.40	27.30	23.30	23.60	0.00
634.10	26.40	27.30	23.60	23.80	0.00
634.20	26.80	27.40	23.90	23.50	0.00
634.30	26.70	27.40	23.00	23.60	0.00
634.40	26.70	27.40	23.80	23.80	0.00
634.50	26.50	27.30	24.50	23.30	0.00
634.60	26.80	27.40	23.40	23.90	0.00
634.70	26.80	27.40	23.40	23.60	0.00
634.80	26.40	27.20	23.80	23.50	0.00
634.90	26.40	27.20	23.60	23.60	0.00
635.00	26.40	27.40	23.80	23.30	0.00
635.10	26.40	27.30	24.10	23.60	0.00
635.20	26.40	27.30	23.30	23.60	0.00
635.30	26.80	27.30	23.30	23.60	0.00
635.40	26.90	27.50	23.80	23.30	0.00
635.50	26.80	27.40	23.80	23.90	0.00
635.60	26.80	27.40	23.80	23.90	0.00
635.70	26.60	27.30	23.60	23.80	0.00
635.80	26.40	27.30	23.40	23.80	0.00
635.90	26.40	27.30	24.20	23.90	0.00
636.00	26.40	27.30	23.60	23.60	0.00
636.10	26.40	27.30	23.40	23.60	0.00
636.20	26.40	27.30	23.40	23.60	0.00
636.30	26.90	27.50	23.10	23.30	0.00
636.40	26.40	27.20	23.80	23.60	0.00
636.50	26.40	27.20	23.60	23.30	0.00
636.60	26.30	27.30	23.60	23.60	0.00
636.70	26.40	27.30	23.80	23.50	0.00
636.80	26.40	27.30	23.60	23.50	0.00
636.90	26.60	27.40	23.60	23.60	0.00
637.00	26.70	27.30	23.60	23.90	0.00
637.10	26.70	27.30	23.60	23.90	0.00
637.20	26.50	27.30	23.40	23.50	0.00
637.30	26.50	27.30	23.60	24.10	0.00
637.40	26.50	27.30	23.60	23.60	0.00
637.50	26.80	27.30	23.60	24.20	0.00
637.60	26.70	27.50	23.40	23.60	0.00
637.70	26.80	27.30	23.60	23.30	0.00
637.80	26.80	27.30	23.30	23.90	0.00
637.90	26.60	27.30	24.40	23.10	0.00
638.00	26.60	27.30	24.40	23.10	0.00
638.10	26.80	27.30	23.60	23.60	0.00
638.20	26.30	27.30	23.30	23.80	0.00
638.30	26.30	27.30	23.60	23.60	0.00
638.40	26.60	27.30	23.30	23.90	0.00
638.50	26.50	27.40	23.80	23.50	0.00
638.60	26.50	27.40	23.10	23.60	0.00
638.70	26.70	27.20	23.40	23.60	0.00
638.80	26.40	27.20	23.40	23.50	0.00
638.90	26.40	27.20	23.40	23.50	0.00
639.00	26.50	27.30	24.10	23.60	0.00
639.10	26.70	27.40	23.60	24.10	0.00
639.20	26.30	27.20	23.40	23.50	0.00
639.30	26.30	27.20	23.30	23.80	0.00
639.40	26.60	27.30	23.80	23.80	0.00
639.50	26.60	27.30	23.40	23.80	0.00
639.60	26.20	27.20	23.60	23.90	0.00
639.70	26.80	27.50	23.60	23.60	0.00
639.80	26.80	27.50	23.60	23.60	0.00
639.90	26.80	27.30	23.40	23.60	0.00
640.00	26.70	27.30	23.60	23.30	0.00
640.10	26.40	27.20	23.40	23.60	0.00
640.20	26.40	27.20	23.90	23.60	0.00
640.30	26.40	27.30	23.40	23.80	0.00
640.40	26.40	27.30	23.40	23.50	0.00
640.50	26.50	27.40	23.90	23.80	0.00
640.60	26.60	27.30	23.60	23.60	0.00
640.70	26.60	27.30	23.60	23.60	0.00
640.80	26.70	27.20	23.40	23.30	0.00
640.90	26.30	27.30	24.10	23.50	0.00
641.00	26.30	27.30	23.40	23.30	0.00
641.10	26.50	27.20	23.30	23.50	0.00
641.20	26.40	27.30	23.40	23.90	0.00
641.30	26.30	27.30	23.10	23.80	0.00
641.40	26.30	27.30	23.40	23.80	0.00
641.50	26.60	27.50	23.30	23.30	0.00
641.60	26.60	27.50	23.60	23.60	0.00
641.70	26.70	27.40	24.10	23.80	0.00
641.80	26.40	27.10	23.80	24.50	0.00
641.90	26.40	27.10	23.10	23.90	0.00
642.00	26.40	27.20	23.40	24.10	0.00
642.10	26.50	27.40	23.40	23.80	0.00
642.20	26.50	27.40	23.60	23.80	0.00
642.30	26.40	27.20	23.60	23.90	0.00
642.40	26.40	27.20	23.60	23.90	0.00
642.50	26.80	27.40	23.60	23.90	0.00
642.60	26.80	27.40	24.10	23.50	0.00
642.70	26.70	27.10	24.10	23.50	0.00
642.80	26.70	27.10	23.00	23.90	0.00
642.90	26.30	27.20	23.30	23.90	0.00
643.00	26.40	27.30	23.40	23.60	0.00
643.10	26.40	27.30	23.90	23.30	0.00
643.20	26.70	27.30	23.40	23.80	0.00
643.30	26.70	27.30	23.60	23.60	0.00
643.40	26.50	27.30	23.40	23.30	0.00
643.50	26.40	27.30	23.60	23.60	0.00
643.60	26.40	27.30	23.40	23.30	0.00
643.70	26.70	27.30	23.60	24.10	0.00
643.80	26.70	27.30	23.60	23.30	0.00
643.90	26.60	27.30	24.10	23.10	0.00
644.00	26.40	27.30	23.60	24.20	0.00
644.10	26.40	27.30	23.40	23.80	0.00
644.20	26.40	27.20	23.40	23.80	0.00
644.30	26.60	27.30	23.30	23.30	0.00
644.40	26.70	27.20	23.10	23.90	0.00
644.50	26.70	27.20	23.40	24.70	0.00
644.60	26.50	27.30	23.40	23.80	0.00
644.70	26.60	27.20	23.60	23.60	0.00
644.80	26.60	27.20	23.30	23.90	0.00
644.90	26.60	27.40	23.60	23.50	0.00
645.00	26.60	27.40	23.40	23.50	0.00
645.10	26.90	27.30	23.40	23.50	0.00
645.20	26.70	27.30	23.80	24.20	0.00
645.30	26.70	27.30	23.60	23.30	0.00
645.40	26.80	27.30	23.30	23.30	0.00
645.50	26.60	27.30	23.10	23.90	0.00
645.60	26.60	27.30	23.10	23.80	0.00
645.70	26.70	27.20	23.30	23.80	0.00
645.80	26.50	27.30	23.40	23.60	0.00
645.90	26.50	27.30	23.10	23.80	0.00
646.00	26.50	27.40	23.10	23.80	0.00
646.10	26.80	27.30	23.60	24.10	0.00
646.20	26.70	27.20	23.30	23.50	0.00
646.30	26.70	27.20	23.80	23.30	0.00
646.40	26.40	27.30	23.60	23.90	0.00
646.50	26.20	27.10	23.60	23.30	0.00
646.60	26.20	27.10	23.40	23.80	0.00
646.70	26.70	27.30	23.30	23.90	0.00
646.80	26.30	27.20	23.60	23.50	0.00
646.90	26.30	27.20	23.60	23.50	0.00
647.00	26.40	27.30	23.10	23.90	0.00
647.10	26.70	27.20	23.60	23.50	0.00
647.20	26.70	27.20	23.80	23.50	0.00
647.30	26.30	27.30	23.60	23.80	0.00
647.40	26.70	27.20	23.10	23.80	0.00
647.50	26.70	27.20	23.90	23.80	0.00
647.60	26.50	27.20	23.40	23.10	0.00
647.70	26.50	27.10	23.80	23.90	0.00
647.80	26.50	27.10	23.80	23.90	0.00
647.90	26.80	27.20	23.40	23.60	0.00
648.00	26.90	27.30	23.80	23.30	0.00
648.10	26.90	27.30	23.60	23.60	0.00
648.20	26.50	27.20	23.40	23.80	0.00
648.30	26.50	27.30	23.80	23.50	0.00
648.40	26.50	27.30	23.80	23.80	0.00
648.50	26.40	27.20	23.90	23.90	0.00
648.60	26.80	27.20	23.60	24.10	0.00
648.70	26.80	27.20	23.60	24.10	0.00
648.80	26.60	27.20	23.40	24.10	0.00
648.90	26.30	27.20	23.60	23.50	0.00
649.00	26.30	27.20	23.90	23.10	0.00
649.10	26.30	27.20	23.40	23.30	0.00
649.20	26.90	27.30	23.90	23.80	0.00
649.30	26.90	27.30	23.60	23.60	0.00
649.40	26.40	27.30	23.80	23.60	0.00
649.50	26.30	27.20	23.60	23.50	0.00
649.60	26.30	27.20	23.60	23.50	0.00
649.70	26.60	27.20	23.30	23.60	0.00
649.80	26.50	27.40	23.40	23.50	0.00
649.90	26.50	27.40	23.60	23.90	0.00
650.00	26.50	27.20	23.40	24.10	0.00
650.10	26.70	27.40	23.30	23.60	0.00
650.20	26.70	27.40	23.60	23.90	0.00
650.30	26.70	27.20	23.60	24.10	0.00
650.40	26.70	27.20	23.80	23.00	0.00
650.50	26.80	27.20	23.80	23.50	0.00
650.60	26.90	27.30	23.60	23.80	0.00
650.70	26.90	27.30	23.40	23.80	0.00
650.80	26.60	27.20	23.40	23.50	0.00
650.90	26.60	27.20	23.40	23.80	0.00
651.00	26.80	27.30	23.90	23.50	0.00
651.10	26.90	27.40	23.90	24.10	0.00
651.20	26.90	27.40	23.80	24.10	0.00
651.30	26.50	27.40	23.80	24.10	0.00
651.40	26.30	27.10	23.40	23.80	0.00
651.50	26.90	27.40	23.40	24.10	0.00
651.60	26.90	27.40	23.40	23.80	0.00
651.70	26.70	27.40	23.60	23.50	0.00
651.80	26.70	27.40	23.90	23.10	0.00
651.90	26.60	27.30	23.40	23.60	0.00
652.00	26.70	27.30	23.80	23.90	0.00
652.10	26.70	27.30	23.80	23.60	0.00
652.20	26.50	27.30	23.80	23.60	0.00
652.30	26.80	27.40	23.40	23.30	0.00
652.40	26.80	27.40	23.30	23.60	0.00
652.50	26.50	27.30	23.40	23.30	0.00
652.60	26.70	27.10	24.40	23.30	0.00
652.70	26.70	27.10	23.60	23.60	0.00
652.80	26.30	27.10	23.40	23.50	0.00
652.90	26.30	27.10	23.80	23.60	0.00
653.00	26.70	27.30	23.60	23.60	0.00
653.10	26.90	27.30	23.60	23.60	0.00
653.20	26.90	27.30	23.40	23.30	0.00
653.30	26.80	27.10	23.30	23.30	0.00
653.40	26.70	27.10	23.90	23.30	0.00
653.50	26.60	27.20	23.40	24.10	0.00
653.60	26.60	27.20	23.30	23.50	0.00
653.70	26.60	27.20	23.80	23.80	0.00
653.80	26.80	27.30	23.60	23.60	0.00
653.90	26.80	27.30	23.10	23.60	0.00
654.00	26.70	27.30	23.10	23.60	0.00
654.10	26.60	27.30	23.40	23.80	0.00
654.20	26.60	27.30	24.10	23.60	0.00
654.30	26.70	27.30	23.60	23.60	0.00
654.40	26.70	27.20	23.40	24.10	0.00
654.50	26.70	27.20	24.20	23.60	0.00
654.60	26.40	27.20	23.60	23.60	0.00
654.70	26.70	27.30	23.60	23.90	0.00
654.80	26.70	27.30	23.10	23.60	0.00
654.90	26.60	27.30	23.10	23.60	0.00
655.00	26.70	27.30	23.60	23.10	0.00
655.10	26.70	27.30	23.30	24.10	0.00
655.20	26.80	27.10	23.40	23.90	0.00
655.30	26.40	27.10	23.60	23.30	0.00
655.40	26.40	27.10	23.40	23.60	0.00
655.50	26.60	27.30	24.10	23.50	0.00
655.60	26.70	27.30	24.10	23.60	0.00
655.70	26.70	27.30	24.10	23.80	0.00
655.80	26.40	27.20	24.10	23.80	0.00
655.90	26.60	27.20	23.40	23.80	0.00
656.00	26.60	27.20	23.60	23.50	0.00
656.10	26.30	27.00	23.40	23.60	0.00
656.20	26.50	27.30	23.60	23.80	0.00
656.30	26.50	27.30	23.60	23.30	0.00
656.40	26.80	27.30	23.40	23.80	0.00
656.50	26.40	27.20	23.60	23.90	0.00
656.60	26.40	27.20	23.80	23.50	0.00
656.70	26.80	27.20	23.80	23.50	0.00
656.80	26.80	27.20	23.60	23.80	0.00
656.90	26.20	27.10	23.40	23.80	0.00
657.00	26.50	27.20	23.80	23.50	0.00
657.10	26.50	27.20	23.40	23.80	0.00
657.20	26.60	27.10	23.00	23.80	0.00
657.30	26.40	27.20	23.30	23.90	0.00
657.40	26.40	27.20	23.40	23.30	0.00
657.50	26.60	27.30	22.20	23.90	0.00
657.60	26.60	27.30	23.40	23.30	0.00
657.70	26.50	27.20	23.80	23.30	0.00
657.80	26.90	27.20	23.60	23.90	0.00
657.90	26.90	27.20	23.90	23.60	0.00
658.00	26.60	27.20	23.60	23.80	0.00
658.10	26.80	27.20	23.40	23.50	0.00
658.20	26.80	27.20	23.90	23.60	0.00
658.30	26.40	27.30	23.60	23.90	0.00
658.40	26.40	27.30	23.60	23.60	0.00
658.50	26.70	27.10	23.40	23.50	0.00
658.60	26.40	27.20	23.80	23.90	0.00
658.70	26.40	27.20	24.10	23.90	0.00
658.80	26.80	27.10	23.10	23.80	0.00
658.90	26.50	27.20	23.60	23.60	0.00
659.00	26.50	27.20	23.60	23.50	0.00
659.10	26.40	27.20	23.40	23.80	0.00
659.20	26.50	27.20	23.60	23.60	0.00
659.30	26.50	27.20	23.60	24.10	0.00
659.40	26.70	27.10	23.60	24.10	0.00
659.50	26.80	27.20	23.40	23.30	0.00
659.60	26.80	27.20	23.60	23.80	0.00
659.70	26.80	27.20	22.50	23.90	0.00
659.80	26.70	27.20	23.80	23.50	0.00
659.90	26.70	27.20	23.60	23.60	0.00
660.00	26.40	27.30	23.30	23.10	0.00
660.10	26.40	27.30	23.60	23.30	0.00
660.20	26.70	27.30	23.40	23.30	0.00
660.30	26.70	27.30	23.60	23.50	0.00
660.40	26.40	27.20	23.40	23.30	0.00
660.50	26.50	27.30	23.60	23.60	0.00
660.60	26.50	27.30	23.60	23.90	0.00
660.70	26.60	27.20	23.10	23.90	0.00
660.80	26.80	27.20	23.30	23.50	0.00
